"","Street, City, State, Zip","No_Match"
"813","2313 MCKINLEY CIR, Ames, IA, 50010.0","Match","Exact","2313 MCKINLEY CIR, AMES, IA, 50010","-93.62964,42.0447","65972064","R","19","169","000400","1005"
"814","3107 STOCKBURY ST, Ames, IA, 50010.0","Match","Exact","3107 STOCKBURY ST, AMES, IA, 50010","-93.65439,42.06219","638634752","L","19","169","000100","2028"
"815","601 GARDEN RD, Ames, IA, 50010.0","No_Match"
"816","2006 KILDEE ST, Ames, IA, 50014.0","Match","Exact","2006 KILDEE ST, AMES, IA, 50014","-93.63963,42.017574","65946708","L","19","169","001100","3005"
"817","1346 BARKLEY CT, Ames, IA, 50010.0","Match","Exact","1346 BARKLEY CT, AMES, IA, 50010","-93.627625,42.051754","65950856","L","19","169","000300","2021"
"818","608 DURRELL CIR, Ames, IA, 50010.0","Match","Exact","608 DURRELL CIR, AMES, IA, 50010","-93.6186,42.039745","65963716","L","19","169","000200","2021"
"819","2823 ASPEN RD, Ames, IA, 50010.0","Match","Exact","2823 ASPEN RD, AMES, IA, 50010","-93.65046,42.05173","632998733","L","19","169","000100","6035"
"1011","2106 IRONWOOD CT, Ames, IA, 50014.0","Match","Exact","2106 IRONWOOD CT, AMES, IA, 50014","-93.63986,42.00516","635852625","L","19","169","001100","4050"
"1253","2316 KNAPP ST, Ames, IA, 50014.0","Match","Exact","2316 KNAPP ST, AMES, IA, 50014","-93.64683,42.01916","65945949","L","19","169","001100","3011"
"1010","2910 NORTHWOOD DR, Ames, IA, 50010.0","Match","Exact","2910 NORTHWOOD DR, AMES, IA, 50010","-93.61735,42.05029","65946446","R","19","169","000200","1005"
"1252","1211 CLARK AVE, Ames, IA, 50010.0","Match","Exact","1211 CLARK AVE, AMES, IA, 50010","-93.617096,42.033463","65947057","L","19","169","000900","2003"
"1251","3305 HARRISON RD, Ames, IA, 50010.0","Match","Exact","3305 HARRISON RD, AMES, IA, 50010","-93.65669,42.059433","65972005","L","19","169","000100","2046"
"1250","113 S MAPLE AVE, Ames, IA, 50010.0","Tie"
"1008","216 FRANKLIN AVE, Ames, IA, 50014.0","Tie"
"1007","1302 KELLOGG AVE, Ames, IA, 50010.0","Match","Exact","1302 KELLOGG AVE, AMES, IA, 50010","-93.61397,42.034664","65946527","R","19","169","000200","3022"
"1249","3905 TORONTO ST, Ames, IA, 50014.0","Match","Exact","3905 TORONTO ST, AMES, IA, 50014","-93.67108,42.035625","65945454","R","19","169","000600","2006"
"1006","3517 OAKLAND ST, Ames, IA, 50014.0","Match","Exact","3517 OAKLAND ST, AMES, IA, 50014","-93.66516,42.02836","65945756","R","19","169","000700","1001"
"1248","408 HARTFORD DR, Ames, IA, 50014.0","Match","Exact","408 HARTFORD DR, AMES, IA, 50014","-93.688995,42.02548","624986953","R","19","169","000600","1037"
"1005","2306 RED OAK DR, Ames, IA, 50014.0","Match","Exact","2306 RED OAK DR, AMES, IA, 50014","-93.64525,41.998962","65960880","L","19","169","001302","1032"
"1247","1018 OKLAHOMA DR, Ames, IA, 50014.0","Match","Exact","1018 OKLAHOMA DR, AMES, IA, 50014","-93.68449,42.03148","65963356","L","19","169","000600","1021"
"1004","3115 BALSAM CIR, Ames, IA, 50014.0","Match","Exact","3115 BALSAM CIR, AMES, IA, 50014","-93.65733,42.052055","65972023","L","19","169","000100","6005"
"1246","5002 CLEMENS BLVD, Ames, IA, 50014.0","Match","Exact","5002 CLEMENS BLVD, AMES, IA, 50014","-93.68674,42.017044","65957249","L","19","169","001301","3006"
"1003","1209 HARDING AVE, Ames, IA, 50010.0","Match","Exact","1209 HARDING AVE, AMES, IA, 50010","-93.62147,42.033455","65946833","L","19","169","000900","1001"
"1245","1014 POE AVE, Ames, IA, 50014.0","Match","Exact","1014 POE AVE, AMES, IA, 50014","-93.6843,42.013565","65958149","R","19","169","001301","3009"
"820","4120 VALLEY VIEW RD, Ames, IA, 50010.0","Match","Exact","4120 VALLEY VIEW RD, AMES, IA, 50010","-93.65548,42.06063","632611480","R","19","169","000100","2028"
"1002","2506 BRISTOL DR, Ames, IA, 50010.0","Match","Exact","2506 BRISTOL DR, AMES, IA, 50010","-93.64183,42.04724","647656616","R","19","169","000100","6042"
"1244","3845 WELBECK DR, Ames, IA, 50010.0","Match","Exact","3845 WELBECK DR, AMES, IA, 50010","-93.64391,42.059715","640741435","L","19","169","000100","2006"
"821","911 MAXWELL AVE, Ames, IA, 50010.0","Match","Exact","911 MAXWELL AVE, AMES, IA, 50010","-93.60673,42.030334","65947176","L","19","169","000900","3006"
"1001","3044 BURNHAM DR, Ames, IA, 50010.0","Match","Exact","3044 BURNHAM DR, AMES, IA, 50010","-93.65226,42.057568","632987811","L","19","169","000100","2035"
"1243","2707 BRISTOL DR, Ames, IA, 50010.0","Match","Exact","2707 BRISTOL DR, AMES, IA, 50010","-93.645935,42.04704","65955824","R","19","169","000100","6045"
"822","3310 OPAL DR 3312, Ames, IA, 50010.0","Match","Exact","3310 OPAL DR, AMES, IA, 50010","-93.607544,41.993046","65956688","L","19","169","001302","2034"
"823","1002 VERMONT CT, Ames, IA, 50014.0","Match","Exact","1002 VERMONT CT, AMES, IA, 50014","-93.6821,42.03073","65953070","L","19","169","000600","1029"
"824","3900 WINDSOR CT, Ames, IA, 50014.0","No_Match"
"825","1102 IDAHO AVE, Ames, IA, 50014.0","Match","Exact","1102 IDAHO AVE, AMES, IA, 50014","-93.6833,42.03223","65953192","L","19","169","000600","1029"
"826","107 GARDEN RD, Ames, IA, 50010.0","Match","Exact","107 GARDEN RD, AMES, IA, 50010","-93.60999,41.989986","65947346","L","19","169","001302","2035"
"827","4616 HEMINGWAY DR, Ames, IA, 50014.0","Match","Exact","4616 HEMINGWAY DR, AMES, IA, 50014","-93.68083,42.018795","65973269","R","19","169","001301","1030"
"828","3026 ROXBORO DR, Ames, IA, 50010.0","Match","Exact","3026 ROXBORO DR, AMES, IA, 50010","-93.6515,42.05856","65958306","L","19","169","000100","2029"
"1009","2723 SOMERSET DR, Ames, IA, 50010.0","Match","Exact","2723 SOMERSET DR, AMES, IA, 50010","-93.63945,42.049015","65957148","L","19","169","000100","6026"
"1022","1020 ROOSEVELT AVE, Ames, IA, 50010.0","Match","Exact","1020 ROOSEVELT AVE, AMES, IA, 50010","-93.622475,42.031612","65946836","R","19","169","000900","1022"
"1021","603 GARNET DR, Ames, IA, 50010.0","Match","Exact","603 GARNET DR, AMES, IA, 50010","-93.60448,41.98952","65947403","L","19","169","001302","2033"
"1263","2645 CLEVELAND DR, Ames, IA, 50010.0","Match","Exact","2645 CLEVELAND DR, AMES, IA, 50010","-93.63431,42.048134","65963592","L","19","169","000300","1007"
"1020","406 KEN MARIL RD, Ames, IA, 50010.0","Match","Exact","406 KEN MARIL RD, AMES, IA, 50010","-93.606476,41.98658","65947412","R","19","169","001302","2043"
"1262","2908 ONTARIO ST, Ames, IA, 50014.0","Match","Exact","2908 ONTARIO ST, AMES, IA, 50014","-93.65704,42.03448","635853767","L","19","169","000600","3001"
"1261","505 POE CIR, Ames, IA, 50014.0","Match","Exact","505 POE CIR, AMES, IA, 50014","-93.68436,42.017868","65956442","R","19","169","001301","1029"
"1260","2414 WELBECK DR, Ames, IA, 50010.0","Match","Exact","2414 WELBECK DR, AMES, IA, 50010","-93.64167,42.05792","65957125","L","19","169","000100","2006"
"1019","4811 WALLER ST, Ames, IA, 50014.0","Match","Exact","4811 WALLER ST, AMES, IA, 50014","-93.68462,42.013603","65958188","L","19","169","001301","3005"
"1018","3701 BRIDGEPORT DR, Ames, IA, 50010.0","Match","Exact","3701 BRIDGEPORT DR, AMES, IA, 50010","-93.6551,42.0571","65957122","L","19","169","000100","2042"
"1017","400 PEARSON AVE, Ames, IA, 50014.0","Match","Exact","400 PEARSON AVE, AMES, IA, 50014","-93.642426,42.018982","65946676","L","19","169","001100","3001"
"1259","3120 STOCKBURY ST, Ames, IA, 50010.0","Match","Exact","3120 STOCKBURY ST, AMES, IA, 50010","-93.65459,42.06218","638634752","R","19","169","000100","2032"
"1016","719 GARDEN RD, Ames, IA, 50010.0","Match","Exact","719 GARDEN RD, AMES, IA, 50010","-93.6027,41.98825","65957533","L","19","169","001302","2032"
"1258","4108 BRICKMAN AVE, Ames, IA, 50010.0","Match","Exact","4108 BRICKMAN AVE, AMES, IA, 50010","-93.642845,42.06189","627501986","R","19","169","000100","2050"
"1015","4714 TWAIN ST, Ames, IA, 50014.0","Match","Exact","4714 TWAIN ST, AMES, IA, 50014","-93.682945,42.016186","65956197","L","19","169","001301","3021"
"1257","1401 PANORAMIC CT, Ames, IA, 50010.0","Match","Exact","1401 PANORAMIC CT, AMES, IA, 50010","-93.62907,42.06044","65957755","R","19","169","000100","2011"
"830","832 GRAND AVE, Ames, IA, 50010.0","Match","Exact","832 GRAND AVE, AMES, IA, 50010","-93.620255,42.029316","635852544","R","19","169","000900","4005"
"1014","1311 BARKLEY CT, Ames, IA, 50010.0","Match","Exact","1311 BARKLEY CT, AMES, IA, 50010","-93.627335,42.05177","65950856","R","19","169","000300","2021"
"1256","3604 ROSS RD, Ames, IA, 50014.0","Match","Exact","3604 ROSS RD, AMES, IA, 50014","-93.667046,42.032227","65945739","L","19","169","000600","4000"
"831","1532 BURNETT AVE, Ames, IA, 50010.0","Match","Exact","1532 BURNETT AVE, AMES, IA, 50010","-93.61555,42.037495","65946516","R","19","169","000200","3006"
"1013","3330 MORNINGSIDE ST, Ames, IA, 50014.0","Match","Exact","3330 MORNINGSIDE ST, AMES, IA, 50014","-93.66213,42.017796","65945845","L","19","169","001301","2006"
"1255","2332 WESTWIND DR, Ames, IA, 50010.0","Match","Exact","2332 WESTWIND DR, AMES, IA, 50010","-93.64058,42.062935","627505821","L","19","169","000100","2050"
"832","1122 WHEELER ST, Ames, IA, 50010.0","Match","Exact","1122 WHEELER ST, AMES, IA, 50010","-93.62587,42.053375","647657244","L","19","169","000300","2019"
"1012","2510 EATON AVE, Ames, IA, 50010.0","Match","Exact","2510 EATON AVE, AMES, IA, 50010","-93.64555,42.046444","65955825","R","19","169","000100","6048"
"1254","1409 MEADOWLANE AVE, Ames, IA, 50010.0","Match","Exact","1409 MEADOWLANE AVE, AMES, IA, 50010","-93.60378,42.03568","635853509","L","19","169","000200","1008"
"833","1406 JOHNSON ST, Ames, IA, 50010.0","Match","Exact","1406 JOHNSON ST, AMES, IA, 50010","-93.629135,42.048866","65946253","L","19","169","000300","3009"
"834","3032 BURNHAM DR, Ames, IA, 50010.0","Match","Exact","3032 BURNHAM DR, AMES, IA, 50010","-93.65203,42.057648","632987811","L","19","169","000100","2035"
"835","1425 TRUMAN PL, Ames, IA, 50010.0","Match","Exact","1425 TRUMAN PL, AMES, IA, 50010","-93.62895,42.052532","65952888","R","19","169","000300","2019"
"836","2417 GRANT CIR, Ames, IA, 50010.0","Match","Exact","2417 GRANT CIR, AMES, IA, 50010","-93.64142,42.057026","65957135","R","19","169","000100","2006"
"837","126 24TH ST, Ames, IA, 50010.0","Match","Exact","126 24TH ST, AMES, IA, 50010","-93.6118,42.045742","65946528","L","19","169","000200","1002"
"838","515 E 13TH ST, Ames, IA, 50010.0","Match","Exact","515 13TH ST, AMES, IA, 50010","-93.61739,42.034473","647657051","R","19","169","000200","3011"
"839","3016 BECKLEY ST, Ames, IA, 50010.0","Match","Exact","3016 BECKLEY ST, AMES, IA, 50010","-93.652824,42.060635","643005032","L","19","169","000100","2033"
"1275","4200 ARIZONA CIR, Ames, IA, 50014.0","Match","Exact","4200 ARIZONA CIR, AMES, IA, 50014","-93.67573,42.028763","65961747","L","19","169","000600","4000"
"1032","2754 SOMERSET DR, Ames, IA, 50010.0","Match","Exact","2754 SOMERSET DR, AMES, IA, 50010","-93.639435,42.04926","65957148","R","19","169","000100","6025"
"1274","2323 MCKINLEY CIR, Ames, IA, 50010.0","Match","Exact","2323 MCKINLEY CIR, AMES, IA, 50010","-93.629684,42.04474","65972064","R","19","169","000400","1005"
"1031","2102 FURMAN DR, Ames, IA, 50010.0","Match","Exact","2102 FURMAN DR, AMES, IA, 50010","-93.621445,42.043713","65952485","R","19","169","000400","2013"
"1273","4024 FLETCHER BLVD, Ames, IA, 50010.0","Match","Exact","4024 FLETCHER BLVD, AMES, IA, 50010","-93.63416,42.060463","632994239","R","19","169","000100","2022"
"1030","3107 LINCOLN WAY, Ames, IA, 50014.0","Match","Exact","3107 LINCOLN WAY, AMES, IA, 50014","-93.66009,42.022762","647654900","R","19","169","000700","2010"
"1272","202 SOUTH DAKOTA AVE, Ames, IA, 50014.0","Match","Exact","202 SOUTH DAKOTA AVE, AMES, IA, 50014","-93.67866,42.021057","632998030","L","19","169","001301","2006"
"1271","3312 OAKLAND ST, Ames, IA, 50014.0","Match","Exact","3312 OAKLAND ST, AMES, IA, 50014","-93.66171,42.028282","65945791","L","19","169","000700","2000"
"1270","5218 THACKERAY DR, Ames, IA, 50014.0","Match","Exact","5218 THACKERAY DR, AMES, IA, 50014","-93.68842,42.018738","65954206","L","19","169","001301","1036"
"1029","3431 ROSS RD, Ames, IA, 50014.0","Match","Exact","3431 ROSS RD, AMES, IA, 50014","-93.66483,42.03222","65963391","R","19","169","000600","3017"
"1028","214 HICKORY DR, Ames, IA, 50014.0","Match","Exact","214 HICKORY DR, AMES, IA, 50014","-93.67241,42.02414","65950654","R","19","169","000700","1005"
"1027","3827 PHOENIX ST, Ames, IA, 50014.0","Match","Exact","3827 PHOENIX ST, AMES, IA, 50014","-93.670715,42.030163","65945644","R","19","169","000600","4001"
"1269","2705 BRISTOL DR, Ames, IA, 50010.0","Match","Exact","2705 BRISTOL DR, AMES, IA, 50010","-93.64584,42.04704","65955824","R","19","169","000100","6045"
"840","3805 DAWES DR, Ames, IA, 50010.0","Match","Exact","3805 DAWES DR, AMES, IA, 50010","-93.621666,42.058487","65964307","L","19","169","000100","2058"
"1026","803 13TH ST 805, Ames, IA, 50010.0","Match","Exact","803 13TH ST, AMES, IA, 50010","-93.621574,42.03458","65946831","R","19","169","000400","3008"
"1268","5505 MARYLAND ST, Ames, IA, 50014.0","Match","Exact","5505 MARYLAND ST, AMES, IA, 50014","-93.69292,42.036224","627649783","R","19","169","000600","1008"
"841","227 DOTSON DR, Ames, IA, 50014.0","Match","Exact","227 DOTSON DR, AMES, IA, 50014","-93.67139,42.020844","65945707","R","19","169","001301","2009"
"1025","1122 JOHNSON ST, Ames, IA, 50010.0","Match","Exact","1122 JOHNSON ST, AMES, IA, 50010","-93.62574,42.050037","65946252","L","19","169","000300","3007"
"1267","1012 9TH ST, Ames, IA, 50010.0","Match","Exact","1012 9TH ST, AMES, IA, 50010","-93.62359,42.03018","65946828","L","19","169","000900","1019"
"600","2908 WESTON DR, Ames, IA, 50010.0","Match","Exact","2908 WESTON DR, AMES, IA, 50010","-93.652145,42.06173","627503523","L","19","169","000100","2028"
"842","3821 MARIGOLD DR, Ames, IA, 50014.0","Match","Exact","3821 MARIGOLD DR, AMES, IA, 50014","-93.66918,42.018883","649232270","L","19","169","001301","2006"
"1024","611 ASH AVE, Ames, IA, 50014.0","Match","Exact","611 ASH AVE, AMES, IA, 50014","-93.6443,42.016655","65962053","R","19","169","001100","3014"
"1266","4301 TORONTO ST, Ames, IA, 50014.0","Match","Exact","4301 TORONTO ST, AMES, IA, 50014","-93.67721,42.036293","65945440","R","19","169","000600","2006"
"601","203 STATE AVE, Ames, IA, 50014.0","Match","Exact","203 STATE AVE, AMES, IA, 50014","-93.65913,42.02146","65945850","R","19","169","001301","2012"
"843","2721 BURR OAK CIR, Ames, IA, 50014.0","Match","Exact","2721 BURR OAK CIR, AMES, IA, 50014","-93.644485,41.99792","65960876","R","19","169","001302","1032"
"1023","3911 WELBECK DR, Ames, IA, 50010.0","Match","Exact","3911 WELBECK DR, AMES, IA, 50010","-93.64396,42.060135","640741435","L","19","169","000100","2006"
"1265","1218 20TH ST, Ames, IA, 50010.0","Match","Exact","1218 20TH ST, AMES, IA, 50010","-93.62638,42.04204","65946345","L","19","169","000400","1018"
"602","2505 CLAYTON DR, Ames, IA, 50010.0","Match","Exact","2505 CLAYTON DR, AMES, IA, 50010","-93.642555,42.05135","628395867","R","19","169","000100","6029"
"844","3016 ALMOND RD, Ames, IA, 50014.0","Match","Exact","3016 ALMOND RD, AMES, IA, 50014","-93.65131,42.055695","632931511","R","19","169","000100","6051"
"603","4302 HARRISON CIR, Ames, IA, 50010.0","Match","Exact","4302 HARRISON CIR, AMES, IA, 50010","-93.6359,42.062878","636279710","L","19","169","000100","2021"
"845","1511 GLENDALE AVE, Ames, IA, 50010.0","Match","Exact","1511 GLENDALE AVE, AMES, IA, 50010","-93.6059,42.036983","65946591","L","19","169","000200","3001"
"604","1110 DELAWARE AVE, Ames, IA, 50014.0","Match","Exact","1110 DELAWARE AVE, AMES, IA, 50014","-93.679855,42.032368","635853788","R","19","169","000600","1056"
"846","636 GARDEN RD, Ames, IA, 50010.0","Match","Exact","636 GARDEN RD, AMES, IA, 50010","-93.60328,41.988525","65957533","R","19","169","001302","2032"
"605","3334 MORNINGSIDE ST, Ames, IA, 50014.0","Match","Exact","3334 MORNINGSIDE ST, AMES, IA, 50014","-93.662186,42.0178","65945845","L","19","169","001301","2006"
"847","1605 ROOSEVELT AVE, Ames, IA, 50010.0","Match","Exact","1605 ROOSEVELT AVE, AMES, IA, 50010","-93.6226,42.03843","65946375","L","19","169","000400","3001"
"606","5409 KANSAS DR, Ames, IA, 50014.0","Match","Exact","5409 KANSAS DR, AMES, IA, 50014","-93.6914,42.037804","627649770","R","19","169","000600","1011"
"848","5213 CERVANTES DR, Ames, IA, 50014.0","Match","Exact","5213 CERVANTES DR, AMES, IA, 50014","-93.689095,42.017853","65955340","L","19","169","001301","1036"
"607","2512 KINGSTON DR, Ames, IA, 50010.0","Match","Exact","2512 KINGSTON DR, AMES, IA, 50010","-93.64242,42.05227","638634747","L","19","169","000100","6029"
"849","1326 DOUGLAS AVE, Ames, IA, 50010.0","Match","Exact","1326 DOUGLAS AVE, AMES, IA, 50010","-93.61233,42.035255","65946554","R","19","169","000200","3016"
"608","733 ARIZONA AVE, Ames, IA, 50014.0","Match","Exact","733 ARIZONA AVE, AMES, IA, 50014","-93.67629,42.028877","65945631","L","19","169","000600","4000"
"609","201 ROCKWELL AVE, Ames, IA, 50014.0","Match","Exact","201 ROCKWELL AVE, AMES, IA, 50014","-93.68325,42.021824","65945662","R","19","169","001301","1034"
"1044","301 ROCKWELL AVE, Ames, IA, 50014.0","Match","Exact","301 ROCKWELL AVE, AMES, IA, 50014","-93.68324,42.020996","65961762","R","19","169","001301","1022"
