"","Street, City, State, Zip","No_Match"
"2301","1220 CARROLL AVE, Ames, IA, 50010.0","Match","Exact","1220 CARROLL AVE, AMES, IA, 50010","-93.60894,42.03355","65947158","R","19","169","000900","3014"
"2543","1703 24TH ST, Ames, IA, 50010.0","Match","Exact","1703 24TH ST, AMES, IA, 50010","-93.63253,42.045586","65946211","R","19","169","000300","1015"
"1453","1220 TRUMAN PL, Ames, IA, 50010.0","Match","Exact","1220 TRUMAN PL, AMES, IA, 50010","-93.62722,42.05209","65952888","R","19","169","000300","2019"
"1695","3320 EMERALD DR, Ames, IA, 50010.0","Match","Exact","3320 EMERALD DR, AMES, IA, 50010","-93.60827,41.992916","65957530","L","19","169","001302","2034"
"2300","2902 WOOD ST, Ames, IA, 50014.0","Match","Exact","2902 WOOD ST, AMES, IA, 50014","-93.65688,42.02216","65945849","L","19","169","001100","1013"
"2542","922 MESA VERDE PL, Ames, IA, 50014.0","Match","Exact","922 MESA VERDE PL, AMES, IA, 50014","-93.671745,42.030804","65945642","R","19","169","000600","4001"
"1452","3809 EISENHOWER AVE, Ames, IA, 50010.0","Match","Exact","3809 EISENHOWER AVE, AMES, IA, 50010","-93.638,42.05907","65952938","R","19","169","000100","2062"
"1694","1329 GRAND AVE, Ames, IA, 50010.0","Match","Exact","1329 GRAND AVE, AMES, IA, 50010","-93.62044,42.03505","65946396","L","19","169","000400","3009"
"2541","826 YUMA AVE, Ames, IA, 50014.0","Match","Exact","826 YUMA AVE, AMES, IA, 50014","-93.67806,42.029995","65945596","R","19","169","000600","4003"
"2309","116 15TH ST, Ames, IA, 50010.0","Match","Exact","116 15TH ST, AMES, IA, 50010","-93.611046,42.03702","647645218","L","19","169","000200","3015"
"2308","2877 GREENSBORO CIR, Ames, IA, 50010.0","Match","Exact","2877 GREENSBORO CIR, AMES, IA, 50010","-93.64823,42.044758","65963606","R","19","169","000100","6046"
"2307","224 SOUTH DAKOTA AVE, Ames, IA, 50014.0","Match","Exact","224 SOUTH DAKOTA AVE, AMES, IA, 50014","-93.67865,42.020863","632998030","L","19","169","001301","2006"
"2549","1019 ROOSEVELT AVE, Ames, IA, 50010.0","Match","Exact","1019 ROOSEVELT AVE, AMES, IA, 50010","-93.62249,42.031593","65946836","L","19","169","000900","1023"
"1473","1002 POE AVE, Ames, IA, 50014.0","Match","Exact","1002 POE AVE, AMES, IA, 50014","-93.684074,42.013977","65958149","R","19","169","001301","3009"
"2562","4003 HYDE AVE, Ames, IA, 50010.0","Match","Exact","4003 HYDE AVE, AMES, IA, 50010","-93.640274,42.06079","641426361","L","19","169","000100","2054"
"1472","1320 GRAND AVE, Ames, IA, 50010.0","Match","Exact","1320 GRAND AVE, AMES, IA, 50010","-93.62042,42.03497","65946396","R","19","169","000200","3010"
"2561","1605 CLARK AVE, Ames, IA, 50010.0","Match","Exact","1605 CLARK AVE, AMES, IA, 50010","-93.61716,42.03851","65946504","L","19","169","000200","2022"
"1471","2103 CLARK AVE, Ames, IA, 50010.0","Match","Exact","2103 CLARK AVE, AMES, IA, 50010","-93.61704,42.042976","65946473","L","19","169","000200","2010"
"2560","706 CLARK AVE, Ames, IA, 50010.0","Match","Exact","706 CLARK AVE, AMES, IA, 50010","-93.61695,42.028004","65947072","R","19","169","000900","4008"
"1470","2904 ROXBORO DR, Ames, IA, 50010.0","Match","Exact","2904 ROXBORO DR, AMES, IA, 50010","-93.6495,42.05832","627503845","R","19","169","000100","2028"
"2317","3125 WHITETAIL LN, Ames, IA, 50014.0","Match","Exact","3125 WHITETAIL LN, AMES, IA, 50014","-93.6518,41.9938","627103810","L","19","169","001302","1073"
"2559","1416 DUFF AVE, Ames, IA, 50010.0","Match","Exact","1416 DUFF AVE, AMES, IA, 50010","-93.61068,42.035984","65946556","R","19","169","000200","3004"
"1469","1111 GARNER CIR, Ames, IA, 50010.0","Match","Exact","1111 GARNER CIR, AMES, IA, 50010","-93.62655,42.054535","65964218","L","19","169","000300","2008"
"2558","2022 HUNZIKER DR, Ames, IA, 50010.0","Match","Exact","2022 HUNZIKER DR, AMES, IA, 50010","-93.62468,42.042385","65946344","R","19","169","000400","2008"
"1468","3332 FOXLEY DR, Ames, IA, 50010.0","Match","Exact","3332 FOXLEY DR, AMES, IA, 50010","-93.65723,42.05856","65957714","L","19","169","000100","2042"
"2557","5224 THACKERAY DR, Ames, IA, 50014.0","Match","Exact","5224 THACKERAY DR, AMES, IA, 50014","-93.68856,42.018734","65954206","L","19","169","001301","1036"
"1467","421 HAYWARD AVE, Ames, IA, 50014.0","Match","Exact","421 HAYWARD AVE, AMES, IA, 50014","-93.65174,42.01877","65945932","R","19","169","001100","1012"
"2314","1410 16TH ST, Ames, IA, 50010.0","Match","Exact","1410 16TH ST, AMES, IA, 50010","-93.62829,42.03827","647650285","L","19","169","000400","3003"
"2556","626 10TH ST, Ames, IA, 50010.0","Match","Exact","626 10TH ST, AMES, IA, 50010","-93.61899,42.03128","647645871","L","19","169","000900","2018"
"1466","2723 HAMPTON ST, Ames, IA, 50010.0","Match","Exact","2723 HAMPTON ST, AMES, IA, 50010","-93.6458,42.046074","65955822","L","19","169","000100","6049"
"2313","4205 COCHRANE PKWY, Ames, IA, 0.0","No_Match"
"2555","619 E 13TH ST, Ames, IA, 50010.0","Match","Exact","619 13TH ST, AMES, IA, 50010","-93.61898,42.034485","647645065","R","19","169","000200","3010"
"1465","2216 FILLMORE AVE, Ames, IA, 50010.0","Match","Exact","2216 FILLMORE AVE, AMES, IA, 50010","-93.63145,42.043873","632997065","R","19","169","000400","1004"
"2312","5426 KANSAS DR, Ames, IA, 50014.0","Match","Exact","5426 KANSAS DR, AMES, IA, 50014","-93.69155,42.03781","627649770","L","19","169","000600","1008"
"2554","210 E 11TH ST, Ames, IA, 50010.0","Match","Exact","210 11TH ST, AMES, IA, 50010","-93.613525,42.03207","639541981","L","19","169","000900","2010"
"1464","4004 TORONTO ST, Ames, IA, 50014.0","Match","Exact","4004 TORONTO ST, AMES, IA, 50014","-93.67244,42.03576","65945451","L","19","169","000600","2008"
"2553","1020 RIDGEWOOD AVE, Ames, IA, 50010.0","Match","Exact","1020 RIDGEWOOD AVE, AMES, IA, 50010","-93.62618,42.03198","65946757","R","19","169","000900","1007"
"1463","2218 NORTHWESTERN AVE, Ames, IA, 50010.0","Match","Exact","2218 NORTHWESTERN AVE, AMES, IA, 50010","-93.62587,42.044","65946343","R","19","169","000400","2006"
"2310","1310 WOODSTOCK AVE, Ames, IA, 50014.0","Match","Exact","1310 WOODSTOCK AVE, AMES, IA, 50014","-93.67708,42.034855","65952869","R","19","169","000600","2007"
"2552","617 CLARK AVE, Ames, IA, 50010.0","Match","Exact","617 CLARK AVE, AMES, IA, 50010","-93.616936,42.02709","65947102","L","19","169","000900","4016"
"2319","1819 24TH ST, Ames, IA, 50010.0","Match","Exact","1819 24TH ST, AMES, IA, 50010","-93.63386,42.045563","65946210","R","19","169","000300","1004"
"2318","1109 OKLAHOMA DR, Ames, IA, 50014.0","Match","Exact","1109 OKLAHOMA DR, AMES, IA, 50014","-93.68562,42.03193","647657730","L","19","169","000600","1021"
"1484","4811 IDAHO CIR, Ames, IA, 50014.0","Match","Exact","4811 IDAHO CIR, AMES, IA, 50014","-93.68346,42.03247","65963348","R","19","169","000600","1027"
"2331","3103 CEDAR LN, Ames, IA, 50013.0","Match","Non_Exact","3103 CEDAR LN, AMES, IA, 50014","-93.6491,41.99419","647648309","R","19","169","001302","1074"
"2573","2734 NORTHRIDGE LN, Ames, IA, 50010.0","Match","Exact","2734 NORTHRIDGE LN, AMES, IA, 50010","-93.64613,42.04779","637370423","L","19","169","000100","6045"
"1483","546 MEADOW CT, Ames, IA, 50010.0","Match","Exact","546 MEADOW CT, AMES, IA, 50010","-93.604164,41.991848","624625968","L","19","169","001302","2069"
"2330","322 TOPAZ CT, Ames, IA, 50010.0","Match","Exact","322 TOPAZ CT, AMES, IA, 50010","-93.60686,41.99696","65961114","L","19","169","001302","2016"
"1482","3418 JEWEL DR, Ames, IA, 50010.0","Match","Exact","3418 JEWEL DR, AMES, IA, 50010","-93.6001,41.990604","635852562","L","19","169","001302","2016"
"2571","2712 LUTHER DR, Ames, IA, 50010.0","Match","Exact","2712 LUTHER DR, AMES, IA, 50010","-93.619316,42.047886","65952482","R","19","169","000200","1021"
"1481","827 MILLER AVE, Ames, IA, 50014.0","Match","Exact","827 MILLER AVE, AMES, IA, 50014","-93.68662,42.015743","65958189","R","19","169","001301","3008"
"2570","2448 WELBECK DR, Ames, IA, 50010.0","Match","Exact","2448 WELBECK DR, AMES, IA, 50010","-93.64224,42.05794","65957125","L","19","169","000100","2006"
"1480","2838 BUCKINGHAM CT, Ames, IA, 50010.0","Match","Exact","2838 BUCKINGHAM CT, AMES, IA, 50010","-93.64809,42.047516","65957155","L","19","169","000100","6048"
"2328","1519 STONE BROOKE RD, Ames, IA, 50010.0","Match","Exact","1519 STONE BROOKE RD, AMES, IA, 50010","-93.63173,42.059357","653237856","R","19","169","000100","2022"
"2327","3508 EMERALD DR, Ames, IA, 50010.0","Match","Exact","3508 EMERALD DR, AMES, IA, 50010","-93.60829,41.99111","65957530","L","19","169","001302","2034"
"2569","3724 EISENHOWER AVE, Ames, IA, 50010.0","Match","Exact","3724 EISENHOWER AVE, AMES, IA, 50010","-93.63798,42.057804","639650327","L","19","169","000100","2065"
"1479","2117 NORTHWESTERN AVE, Ames, IA, 50010.0","Match","Exact","2117 NORTHWESTERN AVE, AMES, IA, 50010","-93.62586,42.043194","65946343","L","19","169","000400","1006"
"2326","3822 HYDE AVE, Ames, IA, 50010.0","Match","Exact","3822 HYDE AVE, AMES, IA, 50010","-93.64089,42.058746","637369033","R","19","169","000100","2061"
"2568","2708 BRISTOL DR, Ames, IA, 50010.0","Match","Exact","2708 BRISTOL DR, AMES, IA, 50010","-93.6457,42.047024","65955824","L","19","169","000100","6049"
"1478","604 CARROLL AVE, Ames, IA, 50010.0","Match","Exact","604 CARROLL AVE, AMES, IA, 50010","-93.60877,42.027134","65947206","R","19","169","000900","3004"
"2325","2213 JENSEN AVE, Ames, IA, 50010.0","Match","Exact","2213 JENSEN AVE, AMES, IA, 50010","-93.61872,42.044037","65946468","L","19","169","000200","2012"
"2567","306 22ND ST, Ames, IA, 50010.0","Match","Exact","306 22ND ST, AMES, IA, 50010","-93.61393,42.043842","65946497","L","19","169","000200","2006"
"1477","5025 KEATS ST, Ames, IA, 50014.0","Match","Exact","5025 KEATS ST, AMES, IA, 50014","-93.68694,42.016125","65957835","R","19","169","001301","3006"
"2324","2911 EISENHOWER AVE, Ames, IA, 50010.0","Match","Exact","2911 EISENHOWER AVE, AMES, IA, 50010","-93.63717,42.05025","65946153","L","19","169","000300","1004"
"2566","4018 ARKANSAS DR, Ames, IA, 50014.0","Match","Exact","4018 ARKANSAS DR, AMES, IA, 50014","-93.67358,42.03143","65963301","L","19","169","000600","4002"
"1476","2825 BUCKINGHAM CT, Ames, IA, 50010.0","Match","Exact","2825 BUCKINGHAM CT, AMES, IA, 50010","-93.64802,42.047546","65957155","R","19","169","000100","6048"
"2323","2816 GREENSBORO DR, Ames, IA, 50010.0","Match","Exact","2816 GREENSBORO DR, AMES, IA, 50010","-93.64615,42.04385","65945525","L","19","169","000100","6047"
"2565","1817 BURNETT AVE, Ames, IA, 50010.0","Match","Exact","1817 BURNETT AVE, AMES, IA, 50010","-93.615555,42.04052","65946494","L","19","169","000200","2018"
"1475","1904 BEL AIR DR, Ames, IA, 50010.0","Match","Exact","1904 BEL AIR DR, AMES, IA, 50010","-93.62745,42.041138","636279492","R","19","169","000400","1018"
"2322","2529 NORTHWOOD DR, Ames, IA, 50010.0","Match","Exact","2529 NORTHWOOD DR, AMES, IA, 50010","-93.61471,42.048134","65946449","L","19","169","000200","1007"
"2564","4612 CLEMENS BLVD, Ames, IA, 50014.0","Match","Exact","4612 CLEMENS BLVD, AMES, IA, 50014","-93.68126,42.017925","65956666","L","19","169","001301","3003"
"1474","705 POE AVE, Ames, IA, 50014.0","Match","Exact","705 POE AVE, AMES, IA, 50014","-93.68383,42.01706","65956443","R","19","169","001301","3005"
"2321","2500 KELLOGG AVE, Ames, IA, 50010.0","Match","Exact","2500 KELLOGG AVE, AMES, IA, 50010","-93.6156,42.046505","65946484","R","19","169","000200","1007"
"2563","5013 KEATS ST, Ames, IA, 50014.0","Match","Exact","5013 KEATS ST, AMES, IA, 50014","-93.68682,42.016125","65957835","R","19","169","001301","3006"
"1495","1909 BEL AIR CIR, Ames, IA, 50010.0","Match","Exact","1909 BEL AIR CIR, AMES, IA, 50010","-93.62714,42.041145","636279494","R","19","169","000400","1019"
"2100","1421 STAFFORD AVE, Ames, IA, 50010.0","Match","Exact","1421 STAFFORD AVE, AMES, IA, 50010","-93.607895,42.036118","65946571","L","19","169","000200","3003"
"2584","3619 MARY CIR, Ames, IA, 50014.0","Match","Exact","3619 MARY CIR, AMES, IA, 50014","-93.66608,42.027588","65945754","R","19","169","000700","1004"
"1494","1804 MAXWELL AVE, Ames, IA, 50010.0","Match","Exact","1804 MAXWELL AVE, AMES, IA, 50010","-93.60757,42.04017","65946558","R","19","169","000200","2002"
"2341","1461 BRECKINRIDGE CT, Ames, IA, 50010.0","Match","Exact","1461 BRECKINRIDGE CT, AMES, IA, 50010","-93.62984,42.051754","65950854","L","19","169","000300","2021"
"2583","1021 RIDGEWOOD AVE, Ames, IA, 50010.0","Match","Exact","1021 RIDGEWOOD AVE, AMES, IA, 50010","-93.626274,42.032127","65946757","L","19","169","000900","1009"
"1493","2720 THOMPSON DR, Ames, IA, 50010.0","Match","Exact","2720 THOMPSON DR, AMES, IA, 50010","-93.61562,42.048714","65963708","R","19","169","000200","1005"
"2340","2110 COUNTRY CLUB BLVD, Ames, IA, 50014.0","Match","Exact","2110 COUNTRY CLUB BLVD, AMES, IA, 50014","-93.64238,42.016445","65968379","L","19","169","001100","3019"
"2582","4019 MARIGOLD DR, Ames, IA, 50014.0","Match","Exact","4019 MARIGOLD DR, AMES, IA, 50014","-93.6718,42.018913","627285938","L","19","169","001301","2007"
"1492","2749 CLEVELAND DR, Ames, IA, 50010.0","Match","Exact","2749 CLEVELAND DR, AMES, IA, 50010","-93.633736,42.04901","65963592","R","19","169","000300","1011"
"2581","1008 MURRAY DR, Ames, IA, 50010.0","Match","Exact","1008 MURRAY DR, AMES, IA, 50010","-93.62392,42.039265","65946374","L","19","169","000400","3001"
"1491","5000 EMERSON DR, Ames, IA, 50014.0","Match","Exact","5000 EMERSON DR, AMES, IA, 50014","-93.68507,42.019745","639648611","L","19","169","001301","1028"
"2580","4011 LINCOLN WAY, Ames, IA, 50014.0","Match","Exact","4011 LINCOLN WAY, AMES, IA, 50014","-93.6717,42.022964","65945654","R","19","169","000700","1005"
"1490","2918 EISENHOWER AVE, Ames, IA, 50010.0","Match","Exact","2918 EISENHOWER AVE, AMES, IA, 50010","-93.63724,42.050358","65946153","R","19","169","000300","1011"
"2339","2301 FERNDALE AVE, Ames, IA, 50010.0","Match","Exact","2301 FERNDALE AVE, AMES, IA, 50010","-93.6235,42.044903","632989875","L","19","169","000400","2003"
"2338","809 CLARK AVE, Ames, IA, 50010.0","Match","Exact","809 CLARK AVE, AMES, IA, 50010","-93.61699,42.0291","65947068","L","19","169","000900","4004"
"2337","2609 STANGE RD, Ames, IA, 50010.0","Match","Exact","2609 STANGE RD, AMES, IA, 50010","-93.64483,42.047497","65954164","L","19","169","000100","6045"
"2579","3909 TORONTO ST, Ames, IA, 50014.0","Match","Exact","3909 TORONTO ST, AMES, IA, 50014","-93.67113,42.03563","65945454","R","19","169","000600","2006"
"1489","2404 WESTWIND DR, Ames, IA, 50010.0","Match","Exact","2404 WESTWIND DR, AMES, IA, 50010","-93.64165,42.06249","633443968","L","19","169","000100","2050"
"2336","1123 N 3RD ST, Ames, IA, 50010.0","Tie"
"2578","3814 QUEBEC ST, Ames, IA, 50014.0","Match","Exact","3814 QUEBEC ST, AMES, IA, 50014","-93.6702,42.0333","65945624","L","19","169","000600","4001"
"1488","3320 KINGMAN RD, Ames, IA, 50014.0","Match","Exact","3320 KINGMAN RD, AMES, IA, 50014","-93.66109,42.037365","65953033","R","19","169","000100","5024"
"2335","910 BURNETT AVE, Ames, IA, 50010.0","Match","Exact","910 BURNETT AVE, AMES, IA, 50010","-93.615456,42.03035","65947084","R","19","169","000900","2013"
"2577","3838 HYDE AVE, Ames, IA, 50010.0","Match","Exact","3838 HYDE AVE, AMES, IA, 50010","-93.64069,42.05894","637369033","R","19","169","000100","2061"
"1487","3834 WELBECK DR, Ames, IA, 50010.0","Match","Exact","3834 WELBECK DR, AMES, IA, 50010","-93.64389,42.061314","640741435","R","19","169","000100","2006"
"2334","1019 KENNEDY ST, Ames, IA, 50010.0","Match","Exact","1019 KENNEDY ST, AMES, IA, 50010","-93.62485,42.050636","65946268","R","19","169","000300","3003"
"2576","1311 GRAND AVE, Ames, IA, 50010.0","Match","Exact","1311 GRAND AVE, AMES, IA, 50010","-93.62043,42.034863","65946396","L","19","169","000400","3009"
"1486","1506 GOLDEN ASPEN DR, Ames, IA, 50010.0","Match","Non_Exact","1506 GOLDEN ASPEN, AMES, IA, 50010","-93.61622,42.0092","649980327","L","19","169","001000","3032"
"2333","3321 KINGMAN RD, Ames, IA, 50014.0","Match","Exact","3321 KINGMAN RD, AMES, IA, 50014","-93.66107,42.037373","65953033","L","19","169","000100","5024"
"2575","130 S RIVERSIDE DR, Ames, IA, 50010.0","Match","Non_Exact","130 S RIVERSIDE DR, AMES, IA, 50010","-93.62957,42.02243","65946779","L","19","169","001000","1010"
"1485","836 BROOKRIDGE AVE, Ames, IA, 50010.0","Match","Exact","836 BROOKRIDGE AVE, AMES, IA, 50010","-93.627594,42.029778","65946760","R","19","169","000900","1014"
"2332","4011 HYDE AVE, Ames, IA, 50010.0","Match","Exact","4011 HYDE AVE, AMES, IA, 50010","-93.64028,42.06085","641426361","L","19","169","000100","2054"
"2574","2218 IRONWOOD CT, Ames, IA, 50014.0","Match","Exact","2218 IRONWOOD CT, AMES, IA, 50014","-93.6449,42.00552","65972085","R","19","169","001100","4050"
"2111","810 HODGE AVE, Ames, IA, 50010.0","Match","Exact","810 HODGE AVE, AMES, IA, 50010","-93.6216,42.029037","65946849","R","19","169","000900","1029"
"2353","3808 WESTLAWN DR, Ames, IA, 50010.0","Match","Exact","3808 WESTLAWN DR, AMES, IA, 50010","-93.64261,42.058563","65957127","R","19","169","000100","2060"
"2110","4131 STONE BROOKE RD, Ames, IA, 50010.0","Match","Exact","4131 STONE BROOKE RD, AMES, IA, 50010","-93.631905,42.060772","653237856","R","19","169","000100","2022"
"2352","1112 ROOSEVELT AVE, Ames, IA, 50010.0","Match","Exact","1112 ROOSEVELT AVE, AMES, IA, 50010","-93.62249,42.032394","65946836","R","19","169","000900","1022"
"2351","1226 IDAHO CT, Ames, IA, 50014.0","Match","Exact","1226 IDAHO CT, AMES, IA, 50014","-93.68362,42.03339","65963346","R","19","169","000600","1029"
"2350","5428 NORRIS ST, Ames, IA, 50014.0","Match","Exact","5428 NORRIS ST, AMES, IA, 50014","-93.69228,42.021248","65955977","L","19","169","001301","1010"
"2108","805 TENNYSON AVE, Ames, IA, 50014.0","Match","Exact","805 TENNYSON AVE, AMES, IA, 50014","-93.68777,42.015953","65957836","R","19","169","001301","3006"
"2107","2231 CLARK AVE, Ames, IA, 50010.0","Match","Exact","2231 CLARK AVE, AMES, IA, 50010","-93.61759,42.04413","65946465","L","19","169","000200","2010"
"2349","4105 BRICKMAN AVE, Ames, IA, 50010.0","Match","Exact","4105 BRICKMAN AVE, AMES, IA, 50010","-93.64285,42.06187","627501986","L","19","169","000100","2009"
"2106","429 E 6TH ST, Ames, IA, 50010.0","Match","Exact","429 6TH ST, AMES, IA, 50010","-93.61588,42.026882","65947105","R","19","169","000900","4015"
"2348","4805 WALLER ST, Ames, IA, 50014.0","Match","Exact","4805 WALLER ST, AMES, IA, 50014","-93.68456,42.013588","65958188","L","19","169","001301","3005"
"2105","4101 ROSS RD, Ames, IA, 50014.0","Match","Exact","4101 ROSS RD, AMES, IA, 50014","-93.67422,42.03228","65945627","R","19","169","000600","4001"
"2347","3720 COLUMBINE CIR, Ames, IA, 50010.0","Match","Exact","3720 COLUMBINE CIR, AMES, IA, 50010","-93.63588,42.05744","65972136","R","19","169","000100","2065"
"1499","1320 NEBRASKA AVE, Ames, IA, 50014.0","Match","Exact","1320 NEBRASKA AVE, AMES, IA, 50014","-93.689415,42.035168","65953088","R","19","169","000600","1018"
"2104","1028 MARSTON AVE, Ames, IA, 50010.0","Match","Exact","1028 MARSTON AVE, AMES, IA, 50010","-93.62356,42.03167","65946819","R","19","169","000900","1023"
"2346","2220 BURNETT AVE, Ames, IA, 50010.0","Match","Exact","2220 BURNETT AVE, AMES, IA, 50010","-93.61651,42.0442","65946466","R","19","169","000200","2008"
"1498","3109 ALMOND RD, Ames, IA, 50014.0","Match","Exact","3109 ALMOND RD, AMES, IA, 50014","-93.65292,42.055683","632931511","L","19","169","000100","6004"
"2103","3702 JEWEL DR, Ames, IA, 50010.0","Match","Exact","3702 JEWEL DR, AMES, IA, 50010","-93.60007,41.98927","65960509","L","19","169","001302","2016"
"2345","1230 BURNETT AVE, Ames, IA, 50010.0","Match","Exact","1230 BURNETT AVE, AMES, IA, 50010","-93.6155,42.033688","65947073","R","19","169","000900","2001"
"2587","1025 VERMONT CT, Ames, IA, 50014.0","Match","Exact","1025 VERMONT CT, AMES, IA, 50014","-93.68212,42.030994","65953070","R","19","169","000600","1029"
"1497","3315 POLARIS DR, Ames, IA, 50010.0","Match","Exact","3315 POLARIS DR, AMES, IA, 50010","-93.62488,42.05473","647649827","L","19","169","000300","2008"
"2102","1107 SCOTT AVE, Ames, IA, 50014.0","Match","Exact","1107 SCOTT AVE, AMES, IA, 50014","-93.66062,42.0327","648146622","L","19","169","000600","3019"
"2344","3115 BECKLEY ST, Ames, IA, 50010.0","Match","Exact","3115 BECKLEY ST, AMES, IA, 50010","-93.65407,42.060528","643005032","R","19","169","000100","2028"
"2586","5319 CLEMENS BLVD, Ames, IA, 50014.0","Match","Exact","5319 CLEMENS BLVD, AMES, IA, 50014","-93.68984,42.016697","65957237","R","19","169","001301","1011"
"1496","3820 MARIGOLD DR, Ames, IA, 50014.0","Match","Exact","3820 MARIGOLD DR, AMES, IA, 50014","-93.66918,42.018875","649232270","R","19","169","001301","2006"
"2101","321 CRANE AVE, Ames, IA, 50014.0","Match","Exact","321 CRANE AVE, AMES, IA, 50014","-93.66619,42.02582","65945760","L","19","169","000700","1003"
"2343","2908 WHITE OAK DR, Ames, IA, 50014.0","Match","Exact","2908 WHITE OAK DR, AMES, IA, 50014","-93.646706,41.996346","635597919","L","19","169","001302","1064"
"2585","2140 SUNSET DR 2142, Ames, IA, 50014.0","Match","Exact","2140 SUNSET DR, AMES, IA, 50014","-93.64373,42.020214","65946659","L","19","169","001100","3009"
"2109","3411 BUCHANAN CT, Ames, IA, 50010.0","Match","Exact","3411 BUCHANAN CT, AMES, IA, 50010","-93.63145,42.05491","65964152","L","19","169","000300","1009"
"2122","901 RIDGEWOOD AVE, Ames, IA, 50010.0","Match","Exact","901 RIDGEWOOD AVE, AMES, IA, 50010","-93.62585,42.030277","65946763","L","19","169","000900","1015"
